Station,Season,Layer,Ensemble Mean,CFSR,ERA-Interim,ERA5,ERA5-Land,JRA55,MERRA2,GLDAS-Noah,GLDAS-CLSM
0.4466666666666666,Warm_Top,0cm - 30cm,4.540985107421875,2.224273681640625,5.6715087890625,5.23541259765625,4.16558837890625,8.3189697265625,3.458404541015625,2.957733154296875,4.295928955078125
3.5935483870967744,Warm_Top,0cm - 30cm,9.72705078125,6.619903564453125,9.9720458984375,11.03753662109375,11.448333740234375,13.2733154296875,9.03765869140625,7.560516357421875,8.867095947265625
3.2129032258064525,Warm_Top,0cm - 30cm,4.967681884765625,3.346832275390625,5.596710205078125,5.737548828125,5.983795166015625,5.376617431640625,4.123779296875,4.46295166015625,5.113311767578125
1.34,Warm_Top,0cm - 30cm,1.5888671875,1.095977783203125,2.5325927734375,1.572052001953125,2.189666748046875,0.678070068359375,1.756591796875,1.029815673828125,1.856109619140625
-2.835483870967741,Warm_Top,0cm - 30cm,-5.0067138671875,-7.27484130859375,-6.495849609375,-4.192596435546875,-2.1390380859375,-1.147125244140625,-7.494873046875,-8.207611083984375,-3.101837158203125
0.7200000000000001,Warm_Top,0cm - 30cm,6.134063720703125,2.699127197265625,6.248443603515625,6.98382568359375,6.788665771484375,10.428863525390623,4.730377197265625,5.1717529296875,6.021392822265625
4.300000000000002,Warm_Top,0cm - 30cm,11.4053955078125,8.159027099609375,11.779693603515625,12.83111572265625,12.996002197265625,14.646209716796875,10.5025634765625,9.323974609375,11.004608154296877
3.6322580645161286,Warm_Top,0cm - 30cm,5.664306640625,3.68121337890625,6.370147705078125,6.164520263671875,6.295928955078125,6.088134765625,5.048004150390625,5.522216796875,6.144195556640625
-2.116129032258065,Warm_Top,0cm - 30cm,-3.878173828125,-6.439605712890625,-5.690673828125,-3.766876220703125,-1.8760986328125,-0.281829833984375,-4.603057861328125,-5.991302490234375,-2.376007080078125
1.09,Warm_Top,0cm - 30cm,8.091461181640625,4.382537841796875,8.613800048828125,9.3753662109375,9.601715087890623,12.392303466796875,6.949951171875,6.358245849609375,7.057891845703125
3.7838709677419344,Warm_Top,0cm - 30cm,10.53887939453125,7.639190673828125,10.446624755859377,12.29876708984375,12.972686767578125,13.67315673828125,9.4793701171875,8.3017578125,9.499481201171877
4.135483870967741,Warm_Top,0cm - 30cm,6.66180419921875,4.3687744140625,7.265594482421875,7.114471435546875,7.508392333984375,7.14501953125,6.182342529296875,6.54669189453125,7.163238525390625
1.8766666666666671,Warm_Top,0cm - 30cm,2.699249267578125,1.9664306640625,3.6204833984375,2.68951416015625,2.582611083984375,2.94415283203125,2.222412109375,2.639923095703125,2.928497314453125
-2.2483870967741937,Warm_Top,0cm - 30cm,-2.725128173828125,-2.0958251953125,-2.12762451171875,-1.791259765625,-2.014007568359375,-0.7938232421875,-5.571624755859375,-5.693328857421875,-1.713470458984375
0.8133333333333334,Warm_Top,0cm - 30cm,6.808258056640625,3.754669189453125,7.575408935546875,7.841094970703125,7.810638427734375,10.9163818359375,5.606964111328125,5.076751708984375,5.884063720703125
4.02258064516129,Warm_Top,0cm - 30cm,10.5255126953125,7.651519775390625,11.06024169921875,11.558563232421875,11.687835693359375,13.240509033203125,9.9425048828125,8.90283203125,10.1600341796875
5.325806451612904,Warm_Top,0cm - 30cm,9.654327392578123,7.412445068359375,10.458099365234377,10.4678955078125,10.650787353515623,11.20892333984375,9.164520263671877,8.542510986328125,9.329498291015623
2.0400000000000005,Warm_Top,0cm - 30cm,2.851409912109375,2.6966552734375,3.95172119140625,2.624114990234375,2.749176025390625,2.128875732421875,2.268218994140625,3.095794677734375,3.296661376953125
-2.9290322580645163,Warm_Top,0cm - 30cm,-4.470367431640625,-4.669769287109375,-5.68121337890625,-2.141357421875,-2.653564453125,-1.574981689453125,-6.0113525390625,-8.2674560546875,-4.763275146484375
0.5333333333333333,Warm_Top,0cm - 30cm,5.062286376953125,1.666290283203125,6.26763916015625,6.378326416015625,5.21173095703125,7.923004150390625,4.007171630859375,4.012115478515625,5.032073974609375
3.0580645161290323,Warm_Top,0cm - 30cm,8.0740966796875,4.20538330078125,8.91162109375,9.594451904296877,9.40673828125,9.93109130859375,7.53900146484375,7.000946044921875,8.0035400390625
4.032258064516129,Warm_Top,0cm - 30cm,7.356536865234375,4.83148193359375,8.553985595703125,8.1339111328125,8.148284912109375,8.036712646484375,7.061370849609375,6.631927490234375,7.454498291015625
2.0933333333333333,Warm_Top,0cm - 30cm,2.432952880859375,1.872467041015625,3.30206298828125,2.924163818359375,2.905731201171875,1.9815673828125,2.0517578125,2.02880859375,2.3970947265625
1.74,Warm_Top,0cm - 30cm,6.178466796875,3.631500244140625,7.728118896484375,7.76605224609375,6.00567626953125,10.178680419921877,4.742462158203125,3.801300048828125,5.573883056640625
5.216129032258065,Warm_Top,0cm - 30cm,10.119140625,7.57916259765625,11.199432373046877,11.5565185546875,11.11077880859375,12.676025390625,9.09075927734375,8.2457275390625,9.494781494140623
5.390322580645161,Warm_Top,0cm - 30cm,9.008209228515623,6.601318359375,10.121490478515623,10.38043212890625,10.365020751953123,9.8402099609375,8.107879638671875,7.93939208984375,8.709991455078125
2.62,Warm_Top,0cm - 30cm,1.945098876953125,1.148956298828125,3.4049072265625,2.533721923828125,2.3035888671875,-0.07830810546875,1.637542724609375,2.14617919921875,2.464263916015625
0.6033333333333334,Warm_Top,0cm - 30cm,6.187591552734375,2.912750244140625,6.819061279296875,8.078033447265625,7.297271728515625,11.0213623046875,5.49310302734375,2.932861328125,4.946197509765625
3.5129032258064514,Warm_Top,0cm - 30cm,9.50848388671875,6.429962158203125,9.704498291015623,11.109771728515623,10.8990478515625,12.152435302734375,8.85357666015625,7.72979736328125,9.188812255859377
2.593548387096775,Warm_Top,0cm - 30cm,4.2568359375,2.2626953125,5.019805908203125,4.913665771484375,4.613006591796875,4.04400634765625,3.542144775390625,4.5404052734375,5.118988037109375
1.356666666666667,Warm_Top,0cm - 30cm,1.587310791015625,0.784698486328125,2.305450439453125,2.116302490234375,1.8072509765625,0.854888916015625,1.263092041015625,1.5272216796875,2.0396728515625
-2.370967741935484,Warm_Top,0cm - 30cm,-5.93377685546875,-9.834014892578123,-9.05389404296875,-2.17205810546875,-2.648193359375,-1.60113525390625,-6.564239501953125,-10.289794921875,-5.306854248046875
0.6633333333333333,Warm_Top,0cm - 30cm,5.3963623046875,1.55059814453125,5.967926025390625,7.0810546875,6.05108642578125,9.792327880859377,4.395172119140625,3.318572998046875,5.01416015625
3.435483870967741,Warm_Top,0cm - 30cm,7.802398681640625,4.544677734375,8.14306640625,9.3587646484375,9.196868896484377,9.2025146484375,7.347564697265625,6.67852783203125,7.9471435546875
3.625806451612904,Warm_Top,0cm - 30cm,5.83465576171875,4.01763916015625,6.60479736328125,6.428497314453125,6.62542724609375,6.564453125,5.188568115234375,5.210052490234375,6.037872314453125
1.6400000000000003,Warm_Top,0cm - 30cm,1.82147216796875,1.27142333984375,2.937957763671875,2.434417724609375,1.951019287109375,0.44122314453125,1.50341796875,1.775970458984375,2.256439208984375
-1.4967741935483871,Warm_Top,0cm - 30cm,-3.8955078125,-6.279632568359375,-5.57861328125,-2.40509033203125,-2.147674560546875,-0.897186279296875,-4.9495849609375,-8.11383056640625,-0.79254150390625
1.76,Warm_Top,0cm - 30cm,6.590362548828125,3.3590087890625,7.3509521484375,8.1688232421875,8.01800537109375,10.03509521484375,5.703216552734375,3.67083740234375,6.417083740234375
6.416129032258064,Warm_Top,0cm - 30cm,12.526031494140625,8.342529296875,12.106475830078125,14.041839599609375,14.01361083984375,14.6170654296875,10.988525390625,12.20263671875,13.89556884765625
4.880645161290323,Warm_Top,0cm - 30cm,6.921539306640625,4.465545654296875,7.5032958984375,7.49981689453125,7.635223388671875,7.4779052734375,6.187744140625,7.108367919921875,7.494415283203125
1.1666666666666674,Warm_Top,0cm - 30cm,0.64385986328125,0.396331787109375,1.92034912109375,1.0355224609375,0.718292236328125,-1.137664794921875,0.597015380859375,0.6221923828125,0.998748779296875
-1.0129032258064516,Warm_Top,0cm - 30cm,-2.594512939453125,-4.514739990234375,-4.393096923828125,-0.761962890625,-1.40447998046875,0.48309326171875,-2.795989990234375,-7.032684326171875,-0.336181640625
2.3,Warm_Top,0cm - 30cm,6.0684814453125,3.374542236328125,6.6826171875,7.372344970703125,7.237548828125,9.6881103515625,5.400726318359375,3.1961669921875,5.595703125
6.2838709677419375,Warm_Top,0cm - 30cm,12.42578125,8.35345458984375,12.516571044921875,13.797637939453125,13.857513427734375,15.27178955078125,11.4188232421875,10.98809814453125,13.202362060546875
5.419354838709679,Warm_Top,0cm - 30cm,7.19244384765625,4.885955810546875,8.5128173828125,8.011138916015625,7.98321533203125,7.17584228515625,6.422943115234375,6.8861083984375,7.66156005859375
-1.738709677419355,Warm_Top,0cm - 30cm,-4.34600830078125,-6.37738037109375,-5.957855224609375,-1.951507568359375,-2.7587890625,-0.983551025390625,-5.855560302734375,-8.5643310546875,-2.319183349609375
2.4533333333333327,Warm_Top,0cm - 30cm,7.14520263671875,3.79119873046875,7.826751708984375,8.1922607421875,7.270660400390625,12.808013916015625,6.008331298828125,3.982421875,7.281890869140625
7.141935483870967,Warm_Top,0cm - 30cm,10.5999755859375,7.58050537109375,11.02044677734375,11.83447265625,11.63873291015625,12.965972900390625,9.71807861328125,8.99169921875,11.049896240234377
6.661290322580644,Warm_Top,0cm - 30cm,9.366546630859377,6.548309326171875,10.165557861328123,10.02386474609375,10.15045166015625,10.3070068359375,8.74200439453125,9.092010498046877,9.90325927734375
2.7366666666666664,Warm_Top,0cm - 30cm,2.460662841796875,1.98992919921875,3.152496337890625,2.627838134765625,2.480255126953125,2.295928955078125,2.035186767578125,2.48565673828125,2.617950439453125
-1.3838709677419354,Warm_Top,0cm - 30cm,-4.05621337890625,-4.73211669921875,-4.376922607421875,-1.5816650390625,-3.618804931640625,-1.669036865234375,-5.92706298828125,-8.25701904296875,-2.287109375
3.38,Warm_Top,0cm - 30cm,4.717864990234375,2.1968994140625,6.160491943359375,6.020843505859375,4.76812744140625,8.834197998046875,3.9547119140625,1.314483642578125,4.493194580078125
8.635483870967741,Warm_Top,0cm - 30cm,13.105804443359375,9.7652587890625,14.2530517578125,14.10748291015625,13.9326171875,16.614715576171875,11.91754150390625,10.95025634765625,13.30548095703125
6.893548387096772,Warm_Top,0cm - 30cm,9.169281005859377,6.768890380859375,10.5018310546875,10.042236328125,10.162567138671877,9.9365234375,7.960357666015625,8.52716064453125,9.454681396484377
3.5933333333333333,Warm_Top,0cm - 30cm,4.438995361328125,3.89422607421875,4.861083984375,4.291900634765625,4.354339599609375,4.845916748046875,3.950897216796875,4.580322265625,4.733245849609375
-2.525806451612904,Warm_Top,0cm - 30cm,-4.210723876953125,-6.589813232421875,-4.289215087890625,-1.708709716796875,-3.6484375,-0.993896484375,-6.6695556640625,-7.953521728515625,-1.8326416015625
2.103333333333333,Warm_Top,0cm - 30cm,6.4815673828125,3.6380615234375,6.630950927734375,7.886810302734375,7.194000244140625,10.099639892578123,5.481201171875,4.02606201171875,6.895721435546875
5.709677419354838,Warm_Top,0cm - 30cm,10.20623779296875,6.88897705078125,10.902191162109377,11.128143310546877,10.84307861328125,13.05145263671875,9.174468994140623,8.7493896484375,10.912139892578123
6.2516129032258085,Warm_Top,0cm - 30cm,8.873077392578125,6.3748779296875,10.2418212890625,9.5084228515625,9.4794921875,9.878570556640623,8.187286376953125,8.153778076171875,9.160308837890623
3.87,Warm_Top,0cm - 30cm,3.3875732421875,2.760040283203125,4.85546875,3.72113037109375,3.6131591796875,2.521575927734375,2.708038330078125,3.321044921875,3.600128173828125
-1.683870967741936,Warm_Top,0cm - 30cm,-3.12445068359375,-5.352020263671875,-4.6484375,-0.749847412109375,-0.605010986328125,-1.42926025390625,-4.33477783203125,-6.40081787109375,-1.47540283203125
1.9866666666666668,Warm_Top,0cm - 30cm,6.56353759765625,3.442352294921875,6.390533447265625,7.45599365234375,7.640594482421875,10.978271484375,5.319305419921875,4.68609619140625,6.595062255859375
5.738709677419357,Warm_Top,0cm - 30cm,11.569183349609375,8.104156494140625,11.948394775390625,12.243621826171875,12.740814208984375,14.707427978515625,10.654205322265623,9.930816650390623,12.223907470703125
6.47741935483871,Warm_Top,0cm - 30cm,8.62078857421875,6.659759521484375,9.642669677734377,9.024566650390623,9.103118896484377,9.59814453125,8.090850830078125,7.897705078125,8.949432373046875
2.1966666666666663,Warm_Top,0cm - 30cm,1.514495849609375,1.558380126953125,2.3900146484375,1.603424072265625,1.83135986328125,0.454193115234375,1.265167236328125,1.405853271484375,1.607513427734375
-2.880645161290321,Warm_Top,0cm - 30cm,-6.386260986328125,-14.2882080078125,-5.25286865234375,-8.248748779296875,-3.0279541015625,-2.27337646484375,-7.042449951171875,-8.919342041015625,-2.037139892578125
1.2,Warm_Top,0cm - 30cm,5.483184814453125,1.4598388671875,6.656707763671875,6.889251708984375,6.449249267578125,10.52203369140625,4.750091552734375,1.911041259765625,5.227294921875
4.651612903225806,Warm_Top,0cm - 30cm,10.14141845703125,5.8587646484375,10.944000244140623,10.863250732421877,11.73712158203125,12.867279052734375,9.204376220703123,8.61993408203125,11.036712646484377
6.680645161290323,Warm_Top,0cm - 30cm,9.073486328125,6.12506103515625,10.44183349609375,9.77032470703125,9.834747314453123,10.666290283203123,8.6669921875,7.75152587890625,9.33111572265625
3.806666666666666,Warm_Top,0cm - 30cm,3.238983154296875,2.476531982421875,4.282012939453125,3.2049560546875,3.27716064453125,3.696075439453125,2.648773193359375,3.05987548828125,3.266387939453125
-1.261290322580645,Warm_Top,0cm - 30cm,-2.85272216796875,-4.88189697265625,-3.43109130859375,-2.123046875,-1.14385986328125,1.4765625,-4.16693115234375,-7.430023193359375,-1.121551513671875
5.20967741935484,Warm_Top,0cm - 30cm,11.79541015625,7.671539306640625,12.970123291015625,13.320465087890625,13.14251708984375,14.5908203125,10.9420166015625,9.56268310546875,12.163116455078125
6.793548387096775,Warm_Top,0cm - 30cm,9.484771728515623,6.850494384765625,10.9542236328125,10.4124755859375,10.3487548828125,10.634613037109377,8.93310546875,8.194366455078125,9.5501708984375
3.606666666666667,Warm_Top,0cm - 30cm,2.33929443359375,1.895050048828125,3.3858642578125,2.576416015625,2.42938232421875,1.941253662109375,1.93994140625,2.17431640625,2.372222900390625
-1.1322580645161286,Warm_Top,0cm - 30cm,-1.954071044921875,-3.188232421875,-2.880126953125,-1.6707763671875,-0.32635498046875,2.23175048828125,-3.829315185546875,-5.8138427734375,-0.155792236328125
1.4,Warm_Top,0cm - 30cm,7.185882568359375,4.618621826171875,7.522705078125,7.793060302734375,8.024017333984375,10.358917236328123,6.138275146484375,5.587615966796875,7.443939208984375
3.412903225806452,Warm_Top,0cm - 30cm,10.2890625,7.306304931640625,10.865753173828123,11.329193115234375,11.734466552734375,12.75775146484375,9.448150634765623,8.27459716796875,10.596221923828123
4.838709677419354,Warm_Top,0cm - 30cm,9.471649169921877,7.2213134765625,10.463165283203123,10.074249267578123,10.48980712890625,10.648773193359377,8.845306396484375,8.478729248046875,9.551727294921877
3.1833333333333327,Warm_Top,0cm - 30cm,3.326507568359375,2.854095458984375,3.99298095703125,3.226654052734375,3.436065673828125,3.638519287109375,2.850128173828125,3.1943359375,3.41937255859375
-2.5419354838709687,Warm_Top,0cm - 30cm,-2.382598876953125,-2.671875,-3.135498046875,-2.88568115234375,-1.404144287109375,2.72308349609375,-5.0745849609375,-5.910430908203125,-0.701568603515625
0.81,Warm_Top,0cm - 30cm,7.730194091796875,4.2674560546875,8.123016357421875,8.175323486328125,8.414154052734375,12.158966064453125,6.170654296875,6.624481201171875,7.907623291015625
3.458064516129032,Warm_Top,0cm - 30cm,8.5230712890625,5.977264404296875,9.22320556640625,9.227996826171877,9.62017822265625,10.764617919921877,7.19268798828125,7.115386962890625,9.063140869140623
4.438709677419356,Warm_Top,0cm - 30cm,7.315460205078125,5.331756591796875,8.682373046875,8.25433349609375,8.27764892578125,7.993255615234375,6.172515869140625,6.39996337890625,7.4117431640625
2.533333333333334,Warm_Top,0cm - 30cm,2.4107666015625,2.067138671875,2.90130615234375,2.1607666015625,2.613128662109375,2.162322998046875,2.1292724609375,2.44976806640625,2.802398681640625
-2.1,Warm_Top,0cm - 30cm,-2.01983642578125,-2.900299072265625,-4.038330078125,-1.76763916015625,-0.082977294921875,2.848724365234375,-4.33502197265625,-5.976593017578125,0.093353271484375
2.1066666666666665,Warm_Top,0cm - 30cm,7.664703369140625,3.912353515625,8.31988525390625,8.20318603515625,8.5791015625,10.972625732421877,6.32879638671875,6.89202880859375,8.109649658203125
6.316129032258066,Warm_Top,0cm - 30cm,15.124114990234375,11.166229248046877,15.043487548828125,16.492767333984375,17.6920166015625,18.54354858398437,13.573760986328125,12.84564208984375,15.635406494140625
5.996774193548387,Warm_Top,0cm - 30cm,8.599853515625,6.07952880859375,9.581329345703123,9.2801513671875,9.786773681640623,9.447845458984377,7.50421142578125,8.107086181640625,9.011962890625
3.6866666666666665,Warm_Top,0cm - 30cm,3.268768310546875,2.273193359375,4.565582275390625,3.798736572265625,3.68487548828125,2.77056884765625,2.36370849609375,3.039520263671875,3.654022216796875
1.6033333333333333,Warm_Top,0cm - 30cm,6.071685791015625,2.96575927734375,6.6754150390625,7.301513671875,5.57061767578125,10.546905517578123,4.09893798828125,3.760223388671875,7.65399169921875
6.716129032258066,Warm_Top,0cm - 30cm,11.575531005859375,7.68011474609375,12.1575927734375,12.85223388671875,12.947174072265625,14.3892822265625,10.3741455078125,9.49188232421875,12.711761474609375
6.058064516129033,Warm_Top,0cm - 30cm,6.750885009765625,4.38909912109375,7.967437744140625,7.3099365234375,7.477874755859375,7.427703857421875,6.0611572265625,5.975921630859375,7.39788818359375
2.496666666666667,Warm_Top,0cm - 30cm,1.386322021484375,0.5989990234375,2.705841064453125,1.97119140625,1.909942626953125,0.403900146484375,1.04852294921875,0.8505859375,1.601715087890625
-0.6935483870967739,Warm_Top,0cm - 30cm,-2.426849365234375,-4.971649169921875,-0.681915283203125,-2.927947998046875,-1.434417724609375,0.183013916015625,-4.842559814453125,-5.781707763671875,1.042388916015625
3.47,Warm_Top,0cm - 30cm,6.314971923828125,3.18218994140625,7.18701171875,7.085540771484375,6.951446533203125,8.532562255859375,4.77734375,5.387237548828125,7.416412353515625
6.8290322580645135,Warm_Top,0cm - 30cm,9.9581298828125,5.682525634765625,10.723663330078123,11.2337646484375,11.643157958984375,12.44061279296875,8.49737548828125,8.350128173828125,11.093902587890623
5.6000000000000005,Warm_Top,0cm - 30cm,7.227569580078125,4.44158935546875,8.70489501953125,7.968170166015625,7.9639892578125,8.356842041015625,6.346588134765625,6.31884765625,7.719635009765625
1.5966666666666671,Warm_Top,0cm - 30cm,0.042205810546875,-0.77032470703125,1.987701416015625,0.559234619140625,0.567535400390625,-1.442596435546875,-0.0537109375,-0.65130615234375,0.141204833984375
-0.8483870967741934,Warm_Top,0cm - 30cm,-0.397216796875,-0.78265380859375,-1.991485595703125,1.22076416015625,-0.282745361328125,1.9122314453125,-1.681671142578125,-3.58880615234375,2.016632080078125
2.19,Warm_Top,0cm - 30cm,7.753936767578125,4.8529052734375,7.86016845703125,8.29351806640625,8.221160888671875,10.95806884765625,5.90057373046875,7.12310791015625,8.822021484375
7.2733333333333325,Warm_Top,0cm - 30cm,4.221832275390625,2.331512451171875,4.143218994140625,4.792266845703125,4.581207275390625,9.622894287109377,3.7081298828125,2.39471435546875,2.200714111328125
12.89032258064516,Warm_Top,0cm - 30cm,10.562896728515623,7.44696044921875,11.547149658203125,12.291748046875,12.3665771484375,14.149566650390625,10.960723876953123,7.592926025390625,8.147491455078125
7.806451612903228,Warm_Top,0cm - 30cm,5.197418212890625,3.713104248046875,5.940948486328125,5.4298095703125,5.649261474609375,6.0086669921875,5.243988037109375,4.78955078125,4.804046630859375
2.4466666666666663,Warm_Top,0cm - 30cm,0.6671142578125,0.31268310546875,1.56201171875,1.378997802734375,1.254241943359375,-0.61053466796875,0.846221923828125,0.342437744140625,0.250762939453125
0.9258064516129032,Warm_Top,0cm - 30cm,-5.50909423828125,-4.24029541015625,-11.818450927734375,-5.597015380859375,-2.88140869140625,-1.93988037109375,-6.658935546875,-6.317779541015625,-4.618896484375
8.946666666666667,Warm_Top,0cm - 30cm,5.858001708984375,5.113677978515625,6.1346435546875,6.253021240234375,5.15252685546875,10.30853271484375,5.60443115234375,4.443328857421875,3.853912353515625
9.98709677419355,Warm_Top,0cm - 30cm,6.461639404296875,5.1802978515625,6.95635986328125,6.952484130859375,6.996337890625,7.39544677734375,6.15472412109375,6.089630126953125,5.967926025390625
7.6258064516129025,Warm_Top,0cm - 30cm,4.62353515625,3.366607666015625,4.66986083984375,5.08709716796875,5.21405029296875,5.357635498046875,4.38140869140625,4.5054931640625,4.406158447265625
-1.4387096774193548,Warm_Top,0cm - 30cm,-6.295806884765625,-6.04730224609375,-13.417755126953125,-4.884613037109375,-3.092559814453125,-1.853851318359375,-7.928802490234375,-7.336883544921875,-5.8046875
9.4,Warm_Top,0cm - 30cm,4.904998779296875,3.758544921875,4.361175537109375,5.946014404296875,5.284332275390625,9.120880126953123,4.397491455078125,3.52374267578125,2.847869873046875
15.725806451612904,Warm_Top,0cm - 30cm,10.544097900390623,8.33697509765625,11.210052490234377,12.33172607421875,12.192962646484375,14.182830810546875,10.271697998046877,7.983184814453125,7.843292236328125
12.803225806451607,Warm_Top,0cm - 30cm,8.019927978515625,6.434417724609375,8.6953125,9.25115966796875,9.4168701171875,9.23773193359375,7.519805908203125,6.862548828125,6.741546630859375
4.453333333333333,Warm_Top,0cm - 30cm,0.173553466796875,0.103515625,1.493804931640625,0.967315673828125,0.672821044921875,-2.57958984375,0.294464111328125,0.3370361328125,0.09912109375
7.636666666666668,Warm_Top,0cm - 30cm,4.78460693359375,3.726715087890625,3.2822265625,5.117645263671875,5.21942138671875,9.162750244140623,4.51055908203125,4.057464599609375,3.200103759765625
12.793548387096775,Warm_Top,0cm - 30cm,10.497894287109377,8.314727783203125,11.113433837890623,11.9056396484375,11.911590576171875,13.39581298828125,10.619598388671877,8.3878173828125,8.334503173828125
7.72258064516129,Warm_Top,0cm - 30cm,5.308563232421875,4.211822509765625,5.97857666015625,5.758453369140625,5.772552490234375,5.13763427734375,4.9635009765625,5.40911865234375,5.236724853515625
2.6733333333333333,Warm_Top,0cm - 30cm,1.451080322265625,1.31884765625,1.944183349609375,1.671417236328125,1.264373779296875,1.055938720703125,0.934783935546875,1.791748046875,1.627288818359375
-2.070967741935484,Warm_Top,0cm - 30cm,-8.032318115234375,-9.942657470703123,-13.99114990234375,-6.407318115234375,-2.89801025390625,-2.735015869140625,-7.8565673828125,-12.741607666015625,-7.686187744140625
9.366666666666667,Warm_Top,0cm - 30cm,7.4732666015625,5.28948974609375,7.7171630859375,9.00799560546875,8.386932373046875,12.40740966796875,7.167266845703125,5.0731201171875,4.736663818359375
10.548387096774192,Warm_Top,0cm - 30cm,8.54498291015625,6.097137451171875,9.421966552734377,9.973480224609377,9.916900634765623,10.40399169921875,8.466156005859375,7.086395263671875,6.993743896484375
8.003225806451614,Warm_Top,0cm - 30cm,6.07659912109375,4.31134033203125,6.9405517578125,6.58258056640625,6.348236083984375,6.82928466796875,5.815032958984375,5.824310302734375,5.96136474609375
-2.716166666666667,Warm_Top,0cm - 30cm,2.896514892578125,2.75048828125,3.520172119140625,3.183380126953125,3.02752685546875,2.59417724609375,2.4388427734375,2.857208251953125,2.80029296875
1.5129032258064516,Warm_Top,0cm - 30cm,-2.739349365234375,-1.218048095703125,-5.469146728515625,-1.857696533203125,-3.1605224609375,-0.298675537109375,-4.125457763671875,-2.939483642578125,-2.845794677734375
8.250000000000002,Warm_Top,0cm - 30cm,5.751800537109375,3.9951171875,6.400482177734375,6.504547119140625,5.824371337890625,8.63726806640625,4.923797607421875,5.268524169921875,4.46038818359375
11.448387096774194,Warm_Top,0cm - 30cm,9.167144775390623,7.10498046875,9.908355712890623,10.2447509765625,9.68853759765625,11.27960205078125,8.982818603515625,8.291015625,7.837005615234375
10.64516129032258,Warm_Top,0cm - 30cm,8.092376708984375,6.744140625,9.166839599609377,9.02508544921875,8.751312255859375,8.294403076171875,7.497528076171875,7.72674560546875,7.5328369140625
2.786666666666667,Warm_Top,0cm - 30cm,1.02301025390625,0.998199462890625,2.144439697265625,1.584075927734375,1.3048095703125,-1.321746826171875,0.746368408203125,1.51434326171875,1.213623046875
-0.4838709677419356,Warm_Top,0cm - 30cm,-5.017303466796875,-4.078460693359375,-11.154937744140623,-3.945343017578125,-2.48089599609375,-1.8983154296875,-6.219757080078125,-6.171173095703125,-4.189483642578125
11.776666666666667,Warm_Top,0cm - 30cm,9.02423095703125,7.780853271484375,9.004913330078125,9.8189697265625,8.70745849609375,14.008453369140625,8.465789794921875,7.674713134765625,6.7327880859375
15.632258064516124,Warm_Top,0cm - 30cm,12.44305419921875,10.289947509765623,13.273162841796875,14.744537353515625,14.6368408203125,14.1292724609375,11.984710693359375,10.283721923828123,10.202239990234377
13.145161290322578,Warm_Top,0cm - 30cm,11.267669677734375,10.375640869140623,12.566650390625,12.84942626953125,13.531494140625,11.26544189453125,10.732147216796877,9.5335693359375,9.286956787109377
3.206666666666668,Warm_Top,0cm - 30cm,1.659332275390625,1.498809814453125,2.886199951171875,2.04638671875,2.210723876953125,-0.347747802734375,1.41473388671875,1.8831787109375,1.682464599609375
8.246666666666664,Warm_Top,0cm - 30cm,4.522186279296875,2.944488525390625,5.613922119140625,5.02191162109375,3.663848876953125,8.47674560546875,3.505126953125,3.94415283203125,3.007415771484375
13.703225806451616,Warm_Top,0cm - 30cm,9.77880859375,7.63330078125,10.857147216796877,11.210479736328123,11.059417724609377,13.23486328125,8.934112548828125,7.925933837890625,7.375213623046875
7.529032258064516,Warm_Top,0cm - 30cm,3.742340087890625,2.3924560546875,4.6204833984375,4.179290771484375,4.058685302734375,3.39141845703125,2.727783203125,4.364898681640625,4.203826904296875
1.9266666666666672,Warm_Top,0cm - 30cm,-0.329742431640625,-1.09326171875,0.7587890625,-0.26568603515625,0.212677001953125,-2.437591552734375,-0.43463134765625,0.223968505859375,0.3978271484375
1.2612903225806449,Warm_Top,0cm - 30cm,-5.655914306640625,-6.69110107421875,-8.2720947265625,-3.35943603515625,-2.204559326171875,-1.924346923828125,-7.252655029296875,-8.708709716796875,-6.834381103515625
10.023333333333337,Warm_Top,0cm - 30cm,6.441802978515625,4.05560302734375,6.827239990234375,7.666290283203125,6.93896484375,10.4522705078125,5.870880126953125,5.526763916015625,4.196319580078125
13.451612903225806,Warm_Top,0cm - 30cm,11.764007568359375,9.2127685546875,12.421112060546875,14.1024169921875,13.706268310546875,14.718292236328125,11.228057861328123,9.565887451171877,9.157318115234377
8.274193548387098,Warm_Top,0cm - 30cm,5.1961669921875,3.97796630859375,6.437347412109375,5.4752197265625,5.5211181640625,5.595428466796875,4.397430419921875,5.4012451171875,4.763641357421875
1.7516129032258068,Warm_Top,0cm - 30cm,-5.70025634765625,-6.88494873046875,-10.95257568359375,-3.756591796875,-1.824676513671875,-2.032012939453125,-6.228759765625,-7.634368896484375,-6.2882080078125
11.82333333333333,Warm_Top,0cm - 30cm,6.800445556640625,4.2371826171875,6.32159423828125,8.504150390625,8.430877685546875,10.45025634765625,6.30242919921875,5.84381103515625,4.313385009765625
11.751612903225805,Warm_Top,0cm - 30cm,8.334503173828125,6.034027099609375,8.004180908203125,10.1561279296875,10.59783935546875,10.31396484375,7.452392578125,7.40972900390625,6.707855224609375
8.283870967741935,Warm_Top,0cm - 30cm,5.8623046875,4.21551513671875,6.544342041015625,6.704376220703125,6.735931396484375,6.0338134765625,5.0657958984375,5.916412353515625,5.682342529296875
